layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
12,SGD,0.6583133916533002,0.01015408567280662,0.7914380842052063,0.006125088729458118,0.7484726785931605,0.8316832083009823
12,LDA,0.7512691848247162,0.01213279221542316,0.8811528637225837,0.011466591073553993,0.7464037970062066,0.8320835142156682
12,GaussianNB,0.737506909948685,0.04128165960055761,0.8458155217648443,0.02666037932961857,0.7263599853961299,0.800608089550772
12,RBF-SVM,0.7878897750898077,0.008950199808260187,0.90677943581768,0.005859459881633703,0.7645612754046489,0.8552904180540141
12,KNN,0.6969567668263729,0.025151562537215337,0.8245920071454739,0.015018070391148929,0.7283071680662042,0.823517083822288
12,RandomForest,0.765440474678925,0.006255511249917285,0.8862274200368169,0.006387846372872794,0.762541073384447,0.8550186454245495
12,GradBoosting,0.7371767871502595,0.020217598406444083,0.8719874286118849,0.009927403245745198,0.758464159668979,0.8484175449829664
12,ExtraTrees,0.772420861653326,0.011536176161420615,0.8891021656177558,0.011690311922055762,0.7524765729585007,0.8497542072607427
12,NN-DeepLinear,0.7808652724117707,0.012766623323541707,0.8945157155671439,0.00375016241827103,0.7002312279420714,0.7686162784202
12,NN-Residual,0.7894159344280419,0.008998597509950556,0.8998050409216143,0.01352801849939819,0.7082390166727516,0.7812563922182755
12,NN-Attention,0.7175983760756847,0.01636305410379282,0.872480628898978,0.013715380039433192,0.6640258001703784,0.7514130804118837
12,NN-Bottleneck,0.7954026060007723,0.028404834318921574,0.8952500562295587,0.00904322289463266,0.730388219544846,0.8009229373668333
12,NN-LayerNorm,0.8017914257901743,0.018034657158675395,0.9006679146828285,0.012812933057100628,0.7464889862480223,0.814168602279656
13,LogisticReg,0.7637251662922337,0.025203137831312335,0.8906690845709567,0.01819157817379343,0.728355847632956,0.8163467492821465
13,Ridge,0.7447144506893105,0.005472719152465881,0.8835708063683093,0.0020648608909412313,0.7565413167822806,0.8529760289461782
13,LinearSVC,0.7111874120601062,0.0783220966163856,0.8669790920617372,0.037456024945527626,0.7162954849701838,0.8342956560589762
13,SGD,0.6662159868572776,0.026221414343923236,0.7956357767170278,0.012659797136906764,0.7504320311549227,0.8317465257815574
13,LDA,0.7678927506864602,0.006874376448131497,0.8893856702438098,0.007897188191780782,0.7585371790191067,0.8359170124481329
13,GaussianNB,0.7428946509223486,0.044674767315104266,0.8460059410885084,0.02526375851152613,0.7403675307289764,0.8123133715123702
13,RBF-SVM,0.8014261054406345,0.012102605545134017,0.9132407495720702,0.0060146744852134825,0.7726055738103931,0.859210861193513
13,KNN,0.7019482816253234,0.02679836666276134,0.8239865114650584,0.015214865583193564,0.7383473287087745,0.8310178174843529
13,RandomForest,0.788450188123353,0.0076362562721999224,0.9034393399098892,0.0015345444471934083,0.7645491055129611,0.8557074213790633
13,GradBoosting,0.7584577663936374,0.011369219817959892,0.888456147871716,0.007495015962277113,0.7464889862480225,0.8397190293742018
13,ExtraTrees,0.7757945631228131,0.01669135884310006,0.8909643640681493,0.018114831021683445,0.7585250091274188,0.8514585481910858
13,NN-DeepLinear,0.780842966233672,0.018777197698532498,0.9001014369485274,0.008070377261635309,0.6881708652792989,0.7525737022367406
