layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
15,NN-DeepLinear,0.8381779048810641,0.02362043461666722,0.9580036991766868,0.008610447908640918,0.7339417550441286,0.8192685229722266
15,NN-Residual,0.8292266807671876,0.03227068473665682,0.951025999019726,0.014534896561106873,0.807974412620542,0.8782474527311499
15,NN-Attention,0.7442300817730908,0.03684660314457954,0.9139479924306299,0.032675179413532374,0.7120938845201165,0.8051216705248937
15,NN-Bottleneck,0.844245100813759,0.0074795745718794025,0.9599772222225202,0.0014292084480953633,0.7938219945650866,0.8668635723052421
15,NN-LayerNorm,0.835957321099642,0.027382031518861243,0.9563106438446872,0.0056987279157420904,0.7859822523627443,0.86214091389106
16,LogisticReg,0.8039388365084331,0.04344861747766376,0.9389080462517096,0.024018370176576133,0.850010821730034,0.9129838098985105
16,Ridge,0.7917547949218265,0.041764046409974824,0.936091634137821,0.024278133518744662,0.8379987013923959,0.911287168448527
16,LinearSVC,0.6635002556960643,0.054066097231247556,0.9129301867933499,0.014764856204496652,0.831998653295818,0.9082960669647976
16,SGD,0.6461191295410876,0.06125832223572971,0.8755386180393447,0.019050351109093065,0.8379987013923959,0.9058178471920453
16,LDA,0.782186673021831,0.012479623971080593,0.9336577636034384,0.008006950121232155,0.8320227015847822,0.9004520753264854
16,GaussianNB,0.7899481656910496,0.012445568343183068,0.9314200505921276,0.00269739662190695,0.7680783012288677,0.8518578291345911
16,RBF-SVM,0.8443332290689188,0.03047282207982333,0.9591043412406245,0.008740073437445182,0.8680109660197677,0.9258466401323545
16,KNN,0.7611103663652928,0.005923940458423077,0.9157616671401455,0.002376972629715317,0.8579948536661616,0.9184580253260375
16,RandomForest,0.7846641941105501,0.005879208116174614,0.9343930873808398,0.0058688606297371965,0.8479667171680735,0.9161415127222029
16,GradBoosting,0.7046803550948061,0.0030390774175306605,0.9157686551088621,0.005050127088754604,0.8360147175528461,0.9076469620305238
16,ExtraTrees,0.8108246322196901,0.004473400532955793,0.9463268962355459,0.0043989674331396614,0.8419907173604598,0.9132794858433212
16,NN-DeepLinear,0.8365922169097019,0.03504365692567671,0.9453405269032068,0.017766106346126385,0.731969795349061,0.8173590805507182
16,NN-Residual,0.8321299482153407,0.009322736404364212,0.9516391515173429,0.0006986263720865643,0.7400019238631171,0.8246669574678238
16,NN-Attention,0.7659108737854438,0.019227322325482524,0.9335563411478431,0.009418660734299089,0.6919654666570473,0.7845899449868031
16,NN-Bottleneck,0.8365065711406031,0.01007358841023186,0.955347827990277,0.004448620964776771,0.7778659548373134,0.8556863529746751
16,NN-LayerNorm,0.8339632641712716,0.0030436948309275555,0.951614937758419,0.007622725732964416,0.8139383882836736,0.8846849532896043
17,LogisticReg,0.8129726032838326,0.039131732328444205,0.9437883153422443,0.01627143284640664,0.8479907654570379,0.9114040948798993
17,Ridge,0.7799468499734373,0.029798904305293063,0.9325370779210985,0.01932865500350083,0.8400067335209099,0.9122925670016274
17,LinearSVC,0.6927147722815535,0.05893723111966913,0.9183680127930663,0.014824112374679106,0.831998653295818,0.9082960669647976
17,SGD,0.6581101578364636,0.030348144047225016,0.8789349749789425,0.009703828901615712,0.8500228458745159,0.9130776449456571
17,LDA,0.8003798824294602,0.023777351767258075,0.9406702205439066,0.008488681330406858,0.8279705648943078,0.8971398971398971
17,GaussianNB,0.7935732159613923,0.014015591218147752,0.9298194612070292,0.0034392461894003578,0.8160786860014909,0.8849857135516848
17,RBF-SVM,0.8367870920654781,0.027983182061303496,0.9567831674167585,0.007224661891227303,0.8659909097467716,0.9247985524176
17,KNN,0.7359879177403418,0.0492731628839469,0.9073658860035851,0.017782103249133385,0.8559988456821297,0.9178296447132063
